PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,class
-244880683978523.25,2827148802298.101,-526379931.60864735,248176467.0746266,65690703.97913584,-11312711.621874783,525553.7905601836,-141154.93865534043,11390.792217322876,-594829.5800983922,BENIGN
110486679826856.5,-564549448188.8632,22378499.020431533,-13006079.15567575,-27468725.475705527,-1863454.091116273,-10754.302329415872,-35608.25111752191,12699.797575391483,-126027.67804865827,BENIGN
38842876561897.06,-592839632121.3691,4605728.5287729055,-6889552.247657631,-21491939.19067759,-1687556.7103328807,-8366.809467703275,-25933.966759853713,7959.025761684556,-76037.48651183062,BENIGN
-208523537751698.3,-672292456792.819,-48327742.487090215,8200051.140285015,-8397874.58481929,1689574.4975984753,-62016.88912525673,-21144.942183258576,4705.215392302936,-23540.5445975361,BENIGN
-176793318834871.25,-682668949216.9736,-34159013.10235291,1785246.8186808303,-14632916.58692589,673170.7364352881,-47120.98126479861,-35278.59873227995,9402.543665330719,-69671.84675836124,BENIGN
152608780397604.2,-528671281722.734,36989469.66567044,-19614153.676970977,-16770026.745306447,-2246671.617943407,27399.367617391577,-34162.09497098466,6903.901402829088,-114871.51729299928,BENIGN
161221354327396.12,-458518350441.1967,58548719.696990445,-34161392.07905692,-2367417.4785673767,-5438552.652980154,138726.24017447504,-15105.280209659628,3816.9937767822266,-123603.01408095917,BENIGN
-215023432223160.34,4025333143113.918,148628746.76193577,-208418722.01017144,32341993.863628734,-13412713.47978882,404014.7059474162,-21402.469716629603,159.92778275517048,-145949.8292005068,BENIGN
-37135766916350.94,139909008018.58362,67799287.19590919,-67833667.57867073,30615859.14677846,-6324205.695411719,218265.57001371845,-14260.185314236449,-7584.012610906324,29350.99818278078,BENIGN
-60008479108970.0,1467575990914.1401,-87785720.38242508,7480811.473134138,51326850.33410254,-11331377.35506634,316646.9575698594,265458.4683421819,-65380.42580905001,639238.9152757054,BENIGN
-76475017562628.78,627228290451.5331,-253334198.82308394,128552535.8421714,33789700.25090912,11185559.736589618,-219752.6439232071,72344.58693573179,-21126.650126066623,360437.82540846197,BENIGN
-45047818105864.19,-630402015961.0309,-9663701.21305491,-4063154.0070475675,-17589512.807673037,-837016.146476808,-14048.170320982532,-43303.704958628136,11367.637884001644,-107345.38552084044,BENIGN
7485764218096.375,-407358339893.2106,60370044.98792566,-3561311.402396053,3499234.354515251,190229.77171834977,109786.1301667425,489008.37391763774,-76659.2872236206,50286.0170739753,BENIGN
210414291855559.38,435861134765.33923,-103464771.73602344,59294969.79009871,24002889.027015273,17321218.71985689,-399186.5725669214,68317.0051755734,-16102.342506784258,434158.5587597565,BENIGN
462944970383494.25,46138566135.664795,104372248.77178831,-47692757.497079685,35292850.8043914,-3432447.5981688034,151080.6616563768,-73857.12723715199,-3989.265939683126,50147.608781238094,BENIGN
61560308757604.625,-565416985066.8711,19381315.772724807,-15161799.206663925,-13724972.907603394,742022.2315073954,-37109.36935361277,-38999.41160905489,12094.856358684705,-124209.59066432953,BENIGN
-76466739679247.5,-636200172019.7639,-20852809.812539324,702854.5311820507,-12955102.77049052,-697492.5825347509,-9895.322921327643,-42891.59939900495,9428.396235942197,-81158.95794747098,BENIGN
300530324726947.4,-392814145353.31195,43585472.675303325,-13720565.249668408,-6732157.745548032,-2581752.106200769,43064.68155926249,20136.721550797956,-2031.883424611693,-7495.981431763939,BENIGN
129945332819281.75,-425596245291.84644,-3317310.528437227,3082214.9084561057,2417325.69583204,-4147644.94407567,95608.75133905465,47174.20456372072,-9676.30435081703,62369.212184243406,BENIGN
48581252807442.44,1392538884437.9702,-305486269.6944725,157891907.11972046,56870904.153111205,-16005313.595625356,534658.091934812,131837.58630457474,-33370.24669362465,22461.66067525388,BENIGN
-196669340927920.75,-19252169113.60901,-98063345.4383298,29105217.668499976,41972184.450696364,-7351620.809417095,296355.68749950343,25876.807590473174,-14623.075620516007,-42179.219396773886,BENIGN
-95627408216719.94,-631994767975.939,-31258745.804928973,6005444.971384123,-13236358.974766266,-2019540.3638298542,3686.9304508631812,4656.878014447175,-1288.5233671033675,37736.7643498507,BENIGN
2155241038905.75,-576426948122.7427,-21641376.17518367,6997476.613506857,-12441048.7524857,-3268399.5724707274,36372.78726783165,27621.72622335743,-3718.054274572125,48102.86078391276,BENIGN
34775678598768.625,-503540358496.809,-9520889.885142028,268712.8861968927,1318722.9009034634,-5570509.594237005,139642.2918115938,-17803.257155029878,107.54488364435383,-64457.13797457006,BENIGN
20799496742018.812,-534772491493.0448,-24701591.423688486,9668840.593166139,-7241241.416771561,-2142340.676589709,29268.08123919809,8066.735178009723,-3663.013131199117,14838.275731602414,BENIGN
-71445442831852.34,-337129762519.599,-83666457.88303128,36694376.44570563,18898590.871427644,1448579.118182004,-17595.00907933208,-19546.06588621707,-7880.75495512857,169147.82919350336,BENIGN
34829664836289.438,438066641208.9579,-188391922.17842627,101989548.11245827,3522653.0408641137,26166209.059128195,-852399.7176004495,306684.39246013813,-85675.19219473736,1686068.1384561067,BENIGN
-150223631301317.4,-127312461847.87671,-78189596.64303224,22594331.20414992,29761031.777215946,7220071.965472121,-118773.52212725795,-4858.397999215271,-5830.348526275855,166780.96285153468,BENIGN
-184467839404336.03,2303986030735.265,-388278074.9505025,175116722.3287685,63048013.057891995,8963990.645564012,-76470.07996588641,-9558.448344615983,-14821.070754745677,223289.78032597413,BENIGN
-93822298134422.31,11372204197416.64,-723516239.8561895,227502253.95813966,-28810038.729408916,-7344719.07872235,227114.2676710181,-224219.9651801607,52893.354430827676,-896511.0201295868,BENIGN
34388590602322.688,-600389639752.7944,2419555.6885513216,-5633465.838371668,-22961683.988538206,-2470597.0674703214,-791.9610959133897,-22630.235678512523,6131.555221236813,-38278.81806489932,BENIGN
26905159431688.188,-600399168841.6116,2382107.646606222,-6296124.424121257,-21409191.65053128,-2606317.5297219357,14411.092234828564,-16344.301022124297,6580.786083870047,-72444.96172005637,BENIGN
42479455109770.06,-591123935347.734,12753527.844645739,-11905146.302937131,-22184564.40476293,-2235287.3156918366,5367.640668874226,-19480.378054134148,7305.636988646038,-82725.88476165361,BENIGN
-42668999873344.19,-640620377325.6938,-12053146.333452418,-2112172.210058823,-24942076.618898567,-2322099.0640701195,988.9919386469774,-35146.30431640175,7798.035776936173,-96987.32088817804,BENIGN
-21323268091547.875,-462323751041.22296,18735949.549165174,-23536214.506954346,7811287.467927624,-6445058.609559548,176377.53855480088,-15089.451414284671,-1549.5856368386558,-59698.178995596245,BENIGN
-41118302017114.31,-535629919600.8519,-54360072.32075969,23738426.809199058,-136365.97936701775,-5636332.1393866725,130701.59982339042,35416.97280523101,-6586.117010697084,15694.465647925303,BENIGN
-35152166171599.5,-634676354382.1006,-15763624.204744488,920724.7964168377,-22992503.930015735,-2616414.363683338,5421.909477752033,-22358.677999756,6700.306646688667,-49949.322789706064,BENIGN
-226005582674272.0,882646995263.1412,-336430016.0568973,163987493.64760804,37551281.77103618,-4644804.590804968,236988.626413016,-35717.1768929329,-6188.439876228189,-179307.58469384906,BENIGN
17480812549219.375,-559401466603.324,32693164.246142387,-27607280.259343084,-9191119.485078543,-3315647.0100462865,66514.73066103453,-39696.12039341984,7977.046116140427,-114720.36636875509,BENIGN
-122835106430248.28,-663467849328.4312,-32635847.8206843,5014487.398547906,-15245323.959512226,-2852413.9298830717,30141.059127579716,-23832.357766974015,4022.3893071473467,-49293.8828113274,BENIGN
-65868496463148.69,-615924889022.4395,-38221779.48661344,12694197.941027429,-13456269.011990525,-3596241.162031867,43823.5389799586,8820.069697736824,-1118.3709643853726,20639.026495257393,BENIGN
250961700183863.38,88106553411.55457,-42855876.13975222,29133348.263254378,26277859.017602798,1090250.9952361225,39624.261966499704,-5168.582094054624,-3763.6475355341136,25003.06210794203,BENIGN
106543377892608.62,-353478608905.566,-2534470.182755634,-1304346.2386957593,16813632.983309034,-516288.9767988692,83582.34284114899,-61990.60823557246,11401.551904675161,-195169.0315332805,BENIGN
2880522817489.9375,-344357661618.25146,-87317166.86379589,45136222.12533853,13861380.99982104,-5800791.389256474,176111.77919367052,23253.4888093673,-7948.496974851449,-17837.282340656213,BENIGN
-102055453744148.66,-390575258812.12933,-63813905.74632405,21706125.56834802,20630168.708455037,-9628988.66963937,293584.750405905,-24974.860415311563,-2385.116690282306,-121983.87899712645,BENIGN
127117005281562.44,-540573301642.81384,27630414.194521725,-15445086.49454185,-15899935.474061698,-1520072.5093008094,6665.483062030606,-41728.30835816766,10080.226682935896,-114469.33848193428,BENIGN
1215759536729.625,-77202016690.32251,-100443950.02816366,51330638.50500955,16936311.90543781,-389207.48057144973,-180510.20056796295,250176.57673529076,-93688.9200774658,1460605.5055446925,BENIGN
-15092037441309.125,-603827687959.579,2596424.026590124,-9969209.373129759,-13328396.483165596,-3983189.3520507864,70150.7154470807,-31684.944829160944,6501.403310891266,-98782.55961626698,BENIGN
120648860385716.25,-548493763837.6684,28248136.370543435,-16275760.107277106,-18506189.05922461,-2994485.2835875126,38826.00993336948,-39057.58645012515,10075.320024485725,-133703.10449804488,BENIGN
109821301012256.94,-413972437462.7785,85778618.20691334,-57114790.351387784,9117212.23560654,-592175.5929374536,59664.08582297755,-71215.82059598833,14176.41783841141,-181044.87015162167,BENIGN
3436746084189.4375,1717202139932.0908,-331861144.6650477,165654358.08027253,54942684.16533573,12759930.590672372,-201216.0521697781,26578.418425844342,-19623.873420706033,355057.1545146188,BENIGN
204004445420774.7,-364539662483.05493,96202064.466298,-56782100.524222836,7976102.742658999,-5547499.556592382,167644.57661049467,-41747.626247451335,5139.327234023567,-136513.87761659783,BENIGN
127072620650102.25,-494732646599.7407,16727516.670414641,-8984916.289561857,-8521180.759568915,-3033951.7167242984,47434.82190635901,14480.791072970474,-2384.9704639085357,4624.992815403486,BENIGN
-186121132044944.53,-364664009117.6237,-38825537.308812894,-2075814.8911983743,25560858.7792855,-10576131.225455465,322049.48001836997,-55656.313263870645,-1034.2151920028045,-119699.30261379364,BENIGN
-317357522709705.94,-121431053659.47217,-60193734.11049091,-3981028.3161927275,31489838.804824214,1293.2301399433054,115550.36157622465,-20810.072805716227,2096.9063186743006,-245864.81733737554,BENIGN
113613985601732.5,259978732712.95972,-103814960.36266157,53932704.69610797,39304560.720543474,-11673311.246360553,371277.55457896355,57678.89883406694,-21527.366652803208,49354.958119871946,BENIGN
-18899496604786.875,-431317126563.07117,-38524338.375145905,13439103.51411217,9162453.802081253,-4012519.455331023,106354.99918494465,12378.525381171577,-7895.05163342804,57368.18623424252,BENIGN
89005790794354.81,-547581446679.1078,28038369.255593374,-18758536.803062256,-13130331.7406555,-3750442.7122825887,68730.31385477977,-18002.016444395453,5955.499621672625,-107643.81182105507,BENIGN
212321615647036.38,-500381585061.1966,51676376.74819599,-24670604.435011644,-18863167.698990714,-1848923.6146850276,14503.919074950874,-34016.808190474534,10442.984847197204,-145873.09488337167,BENIGN
-167443336479885.72,-35849037646.28369,-107518708.87255594,37747661.13597746,45629383.893055916,-10160913.527965592,374847.1880393537,-64741.16328961857,-749.995693499317,-166821.95590723932,BENIGN
102315833286425.81,-424688918848.1398,-46740864.54482638,28807463.97207892,475640.4837267399,-4274281.249667175,101244.87852381823,44632.18068152259,-7426.827660076191,18318.445703093523,BENIGN
439542167336774.6,-347705241890.6501,102147715.64439155,-41116764.48646195,-8382017.241394259,-1761852.2763403472,40107.338974778424,-23714.511487639364,8104.527866719123,-145168.17704559778,BENIGN
292952695885298.0,-425998113480.4012,88143451.16586332,-42788935.86308329,-12527142.904526312,-41312.05403370503,-19996.66415205811,-16481.985420098103,6938.621792276859,-80310.8682914279,BENIGN
309451071357949.6,-273680338299.4994,83885753.44007467,-41548934.12253882,9284451.999529276,-5908021.593505327,180691.77252468764,2894.03973229268,-202.17788198203561,-110044.21538602759,BENIGN
45808402953807.44,-63581614872.19055,-121044328.0446738,65038722.0519364,34929231.2635245,-5402308.96873086,237094.75665726868,-51322.28549915848,1406.185447849115,-149541.43200270177,BENIGN
-1110461296964.625,-568431596899.0938,-25911359.914530754,9154318.149751361,-7447214.868624177,-221404.7430610098,-15605.404114337438,-34372.60510621936,5464.604369038734,-28595.596363422876,BENIGN
-60227152212530.75,-469359732220.5953,-41820372.81396268,13580327.905261373,-2622556.824265469,17046706.379614133,-471546.24286987423,52610.539219172024,-10257.157391797877,440006.4473217214,BENIGN
-176308557417459.34,600320613815.4745,-205294467.03748256,88915144.77086347,38895027.18144384,10642492.8153397,-148864.12693938598,4405.8378834918185,-756.1121444347809,49253.48196779556,BENIGN
-206168984024699.56,-679298215984.2302,-45509757.157786235,6547648.410241306,-6257772.213112421,-2101847.145892267,40693.913354066186,-55310.41691774502,8898.234546633783,-91114.68454095823,BENIGN
-260224367850088.75,1122553588258.0884,189706946.64929557,-184762391.23162082,59619627.47038831,11890901.122491462,-70575.05630054665,-77409.09202667521,29090.604499336816,-343488.32919056964,BENIGN
-67816952975829.78,-634043332320.7032,-29485903.43639812,7067998.807573706,-16091396.503451526,-3258665.197542831,37924.47792736355,-15353.378922044545,3761.009668027684,-45123.93254858839,BENIGN
-41761154280704.75,-623466525993.5878,-25017648.411664903,6255203.563042168,-17926327.349755168,-3002836.046590762,20725.595674852284,-4959.654968425459,2116.9361434231323,-1660.5684056874816,BENIGN
145815928828876.75,-482592096375.7616,15833652.350420713,-6964717.569115352,-8200510.039221071,4232297.798552459,-134393.4569324675,-15580.911328314683,3631.071058134996,59990.61876030257,BENIGN
378707520172799.25,-328098188383.4477,81401590.32961671,-33076675.040423576,3885956.3954901285,1187967.9948098822,-8710.318502825097,-46275.9537254263,8636.163194454337,-95023.90435376007,BENIGN
-242043332649437.5,7890155197109.928,834646414.8375922,-728813456.5425506,24408489.463113707,-11028416.476564765,290731.34695530054,-476605.5774736586,66718.28600961977,-404988.38851534325,BENIGN
136846110443886.56,1971240120103.1733,-442283164.544393,244210367.34356722,10328901.246853989,11288291.12416188,-305000.01872419444,186975.17402931672,-39589.48512929333,578595.0470546198,BENIGN
-320174296691473.75,1580914216881.0586,129746897.68654148,-159610635.81775928,55217958.20877057,9285959.39068835,-22295.094736481646,-74874.16743318326,27297.24206836987,-383781.0059746571,BENIGN
164620619709254.8,164373018528.87878,-14431647.26290059,1654994.2563312016,37714718.88828169,6734273.645384036,-20275.669939969674,-14998.57300339763,10667.682922232005,-161116.76835287327,BENIGN
441597357117535.0,-356675012831.414,117978231.10868494,-51178023.57321991,-8618432.29922267,-1611163.0033987744,48645.54020229183,-38353.73920164017,12595.382036586012,-214611.44249674794,BENIGN
